,Avaliações
410,"Para quem procura a calma e quietude do campo, não abdicando de condições acima da média, como a inclusão de spa e pequeno almoço buffet. Bom para caminhadas ao ar livre. No entanto, as dimensões da piscina, banho turco e jacuzzi são desadequadas ao número de quartos, pelo que se a afluência ao hotel for muita, não se consegue beneficiar dessas instalações.
"
411,"Hotel virado para crianças com boas condições e programas de entretenimento. Os empregados muito simpáticos.O berço n estava em boas condições. O jantar de carnaval não se aplicava a crianças e c pouca qualidade.
"
412,"Adoramos a quintinha, a piscina interior, o parque infantil. A comida podia ser melhor e uma grande confusão no pequeno almoço não nos permitiu usufruir com a calma que gostaríamos. De qualquer forma foi uma experiencia muito boa, o staff muito simpático e impressionados com a presença activa do manager sempre a ajudar em tudo e a garantir a maxima excelencia do serviço... :) Parabéns!
"
413,"Enquadrado numa paisagem rural de vinha e oliveira. Simpatia no atendimento, qualidade nos quartos e na alimentação. Hotel muito adequado a crianças. Conceito de hotel rural bem desenvolvido. Muitas atividades para a família. Piscina interior excelente.
"
414,"Comida muito boa. Atendimento excelente. Localização otima. Condições muito boas para uma família com crianças.  Limpeza boa. Atividades exteriores muito interessantes e para todos os gostos. Aconselho
"
415,"Hotel perfeitamente enquadrado na paisagem Alentejana! Excelente para famílias mas não só. Variedade de refeições e vinhos de ótima qualidade. Os quartos espaçosos e confortáveis. Os espaços exteriores muito cuidados e bonitos. A piscina coberta é um complemento fantástico ao complexo.
"
416,"Instalações amplas e muito confortáveis. Hotel adequado para familia mas também para casais.  Pequeno almoço de muita variedade e qualidade. Almoço de buffet. Quarto confortável e amplo. Chuveiro pouco adequado. Muita pressão da água, mas pouco resguardado, espalhou agua por toda a casa de banho.
"
417,"Hotel muito bom para passar uns dias em familia.As refeições principais foram em buffet mas de óptima qualidade e diversidade.Os quartos são de dimensão apropriada e silenciosos.Os espaços exteriores muito bem tratados.
"
418,"Passámos o fim de semana de passagem de ano em família, em perfeita harmonia e descanso com a natureza, boas instalações e gastronomia. Suite cómoda e com vistas fantásticas. Funcionários muito simpáticos e preocupados em agradar. As atividades para crianças são ótimas, boas caminhadas e piscina interior bastante agradável e quente. A festa de reveillon foi fantástica, apenas pecando pelo compasso de espera inicial e a música não ter sido mais ""dançável"". Sem dúvida a repetir.
"
419,"Hotel completo, para casais, para famílias, fantástico. A harmonia do campo com a inteligência de preencher os tempos livres com aquilo que queremos fazer. A zona circundante da herdade, é de colocar os tennis, garrafa de agua e sair. As pereiras, as laranjeiras, os pessegueiros, a adega. Podem ir que ng se vai arrepender.
"
420,"Hotel muito bom para passar uns dias em família, entretenimento para as crianças e adultos durante todo o dia, piscina interior muito boa, buffet no restaurante excelente, confeção de alguns pratos e sobremesas com cultivo da herdade.
"
421,"Muito boas instalações, funcionarios incansaveis e muito simpáticos e atividades para toda a família! Um excelente retiro para descansar e aproximarmo-nos da vida agrícola com conforto e luxo. Adorámos!
"
422,"Numa zona alentejana de excepção, o Vila Galé  Clube de Campo está perfeitamente enquadrado. Oferece variadas opções para passar o tempo em família, especialmente com criancas, desde a piscina até ao conhecer e alimentar os diversos animais existentes na herdade, há sempre que fazer. O restaurante tem qualidade e a garrafeira também.  Recomendo para quem tiver criancas.
"
423,"Já estive neste aldeamento pelo menos 3 vezes, após terminar a minha segunda visita apresentei uma reclamação por falta de limpeza e manutenção. Nesta terceira visita verifico que já rectificaram alguns dos problemas por mim apresentados. Os duches junto ao banho turco já trabalham, e a própria limpeza tem vindo a melhorar... No entanto verifico que a piscina interior estava com a água muito fria, o que não se torna agradável a quem quer ter um momento agradável é diferente em família. O jacuzzi está sempre a colocar água fria! Penso que este seja um ponto a melhorar.  Dentro do quarto não tenho nada apontar sem ser o problema geral em todo o hotel por vezes a TV falha, e fica a informação sem sinal. Sugestão deviam fazer um pack's de fina de semana pois teriam muito mais
"
424,"Excelente local para passar uns dias em família. Várias atividades direcionadas para os miúdos onde os pais podem participar. Local muito sucegado onde se pode contemplar a natureza e os animais da Quinta pedagógica. O SPA também é de excelente qualidade.
"
425,"Adorei. Os meus filhos ficaram maravilhados. As pessoas simpáticas. Recomendo sem dúvida nenhuma principalmente para famílias com crianças pequenas. Quem sabe a experimentar também no verão.  Excelente sitio .
"
426,"Preço muito elevado para a altura do ano. As condições oferecidas não justificam um preço tão alto. De resto nada mais há a assinalar, tanto mais que foi uma estadia que não ultrapassou as 24 horas.  Não percebo porque esta grelha de avaliação tem que ter mais de 200 caracteres, caso contrário o sistema não deixa submeter.  Não faz qualquer sentido. Afasta as pessoas que querem fazer uma avaliação rápida e sucinta.  Quanto mais curta e concisa, tanto melhor para a vossa avaliação.  Penso eu de que ...  Mas vocês é que sabem o que pretendem. Fica apenas como crítica construtiva.  Nota: assim já deu mais de 200 caracteres. Já seguiu ...
"
427,"Muito calmo e acolhedor, funcionários muito simpáticos, adorei vou voltar com a família. O único senão é mesmo o tamanho da piscina interior e deveria ter 2 jaquzes No inverno torna-se pequena devido ao úmero de crianças e adultos.
"
428,"Hotel muito bom para nos afastarmos da correria da cidade e entrarmos em contacto com a Natureza, pessoal muito simpatico, restaurante do hotel oferece uma gastronomia bastante boa. Muito interessante em termos de localização, gostei e recomendo.
"
429,"É um ótimo local para passar uns dias em família. O local está preparado para receber crianças e para os pais estarem descansados, em termos de segurança. Piscina exterior, interior, parque infantil, animais: tudo aquilo que as crianças gostam. A parceria com a emotion Portugal funciona muito bem, com a possibilidade de atividades para as crianças (grátis) e algumas pagas. Vale a pena a visita a herdade em jipe. Recomendamos!
"
430,"Excelente hotel fazenda com vinícola própria e gastronomia impecável! Tem uma área enorme de vinhedos,oliveiras e pomares, onde pode ser feito um passeio a pé ou de bicicleta(ótimas). Visual deslumbrante com um por do sol inigualável.
"
431,"Local muito bom para descansar e conhecer mais um 'cantinho' do Alentejo! A envolvência dos animais, a natureza no seu puro estado.....a herdade oferece várias opções de actividades para todos os gostos, muito bom!  Aconselho o restaurante também.... a comida é tipicamente alentejana e deliciosa. Adoramos tudo!
"
432,"`Polvo`porque tem muitas pernas para andar. Poderiam pensar numa atenção (mimos, surpresas, preços mais acessíveis ou oferta de estadias) para a idade maior, porque havendo tantos casais, cujos filhos estão longe, carregariam as `baterias`ouvindo os risos das crianças, que é VIDA, nesse silencio maravilhosamente repousante.
"
433,"Local excelente, com um rico ambiente. Quarto bem equipado e decorado, com bom serviço de limpeza. Restaurante com boa comida, bar bem servido, bons funcionários. Diversões e piscinas para todos os gostos, um requinte para crianças.
"
434,"Herdade muito grande com diversas possibilidades de atividades nós passeamos de jeep numa visita à herdade campos de fruta, vinha e animais diversos, e praticámos tiro com arco.  Boa piscina exterior e a interior embora mais pequena era muito agradável.  Saliento também a visita guiada a adega casa de Santa Vitória. Pequeno almoço variado , restantes refeições boas mas muito repetidas  Aconselho bom local para descanso da família
"
435,"Foi o destino perfeito. Encontrei o q procurava. Longe da rotina da cidade e tudo o q torna os nossos dias rotineiros. Aconselho vivamente a experiência. Irei concerteza voltar,n so pelo local mas tb pelas pessoas. Obrigada!
"
436,"Gostei dos espaços exteriores e da possibilidade de descansar, em especial ao final do dia, quando os miúdos começam a ir para os quartos. Claro que já sabíamos como ia ser, pois também temos dois pequenos talibãs.  Já a limpeza da piscina, devia ser mais frequente, pois tinham alguma sujidades suspensa....talvez porque o nível da água não estava a meio dos skimmers.   Quanto ao pequeno almoço e jantar é bom e tem variedade necessária para um par de dias.   Uma boa opção para descansar e ter os miúdos alegres.
"
437,"O Hotel fica localizado numa herdade, com vinha, olival, é relaxante. Os quartos são ótimos, silenciosos, tem uma boa piscina para adultos e outra para crianças, tem um parque infantil, os jardins estão bem cuidados e toda a zona envolvente está bem cuidada e limpa. O pequeno-almoço e variado e com qualidade.
"
438,"Lugar espetacular para recuperar energia, longe das grandes cidades, com muito boas comodidades, pessoal preocupado com os clientes, boa comida, bom vinho, como segestão visitem a adega e com muito boa relação qualidade preço.
"
439,"É um hotel muito giro. Deve ser aproveitado nem que seja só para uma escapadinha de fim-de-semana, porque neste hotel uma pessoa sente-se relaxada e sem stress. Está inserido no meio de pomares e de vinhas e até tem uma quinta pedagógica (com vacas, lamas, burros, póneis, porcos), mas depois tem aquele conforto que todos gostamos nos hoteis. Este hotel tem piscina interior e exterior e até tem piscina para os mais novos com escorregas. Tem ginásio, jacuzzi, cama de rede, snooker e tem ainda um espaço com bancos para se ver o pôr do sol. Nos dias em que o tempo o permita aconselho sem duvida perderem um tempinho a ver o por do sol. A comida é boa e variada e os empregados são muito simpáticos e disponiveis. Sem duvida é o sitio ideal para descansar e para um convívio em familia.
"
440,"Herdade a visitar, com gamos, veados, vacas de engorda, lamas, burros e cavalos (podem fazer equitação e passeio). Passeio de 4x4 ou moto4, ou charreteiro pela herdade. Sala para prova de vinhos e loja. Piscina, interior e exterior. Quartos amplos e bom serviço. Refeições diversificadas com pratos do Alentejo e bom serviço.
"
441,"Muito boa oferta de espaço (jardim e campo), atividades com animais e alimentação. Em relação a outros anos, nota-se uma franca melhoria na oferta de diversão para crianças: piscina e parque infantil.
"
442,"Hotel definitivamente orientado para famílias com crianças.  Se procura algo com mais descanso , este não decididamente não é o local indicado.  Pontos fracos --> fraca insonorização dos quartos e o tempo demasiado que se esperava no bar e no restaurante.   Pontos fortes --> excelente visita à adega , com uma explicação exemplar da enóloga responsável .
"
443,"Local muito bonito, algo longe de Beja onde se situam as alternativas de gastronomia e lazer. Muito bom para as crianças com diversas actividades. Restaurante mau e caro. Asseio nos quartos. Actividades extra a pagar. O maior problema são as moscas, seja na piscina, seja em passeio, seja sentado num banco a receita é a mesma: moscas.
"
444,"Um lugar fantástico para uns bons momentos de lazer e descanso. Simpatia dos colaboradores , um buffet de bom nível , peca por pouca aposta nos produtos /receitas da região .  Quartos renovados e confortáveis , poderiam estar melhor em termos da insonorização.
"
445,"Local muito acolhedor, calmo. Muito bem pensado para receber crianças. Quarto adequado ao período de passagem por este hotel. Restauração com boa relação preço qualidade. Todas as actividades disponíveis são bem adequadas ao hotel.
"
446,"As crianças adoram ir... Muito bom para brincarem, para nós descansarmos. A comida é muito boa. Staff muito simpático e sempre disponível. Muitas actividades para fazer. Para voltar certamente e para recomendar.
"
447,"Sendo um local com ótimas condições e de um modo geral muito bem aproveitado, encontrei um problema em questão de asseio. Trata-se da zona da esplanada no lado poente do restaurante e bar. Principalmente o chão e as mesas. Também as tábuas individuais onde é servida a comida (isto aplica-se tanto à esplanada como ao restaurante e bar) estão de um modo geral sujas.
"
448,"Pela 2 vez que ficamos na herdade. Sempre em busca de uns dias de descanso.  Desta vez mais desagradavel. Pequeno almoco em farta com alimentos de qualidade.  Snacks a salientar a falta de mais pessoal para dar atencao aos demais clientes. Muito barrulho de criancas a gritar e a correr pelos corredores dos quartos às 8h da manhã. Um horror. Apelo ao cuidado que o hotel deveria ter em tentar resolver o problema das moscas em redor da piscina. Impossivel relaxar.
"
449,"O hotel é ideal para famílias com filhos. Ambiente aprazível e sossegado. O serviço é impecável, os funcionários muito simpáticos e disponíveis O quarto é agradável, estilo moderno e limpo. A piscina grande tem uma dimensão apropriada ao hotel e a piscina dos pequenos é espectacular.
"
450,"O conceito muito bom numa herdade de mais de 1600ha ,!linda com grandes ofertas de ruralidade mas depois falham os detalhes de hotel  Quartos bem mas a merecer algo de refresco , falha no espaço social . Concebido para dias sem chuva pois de outro modo as deslocações entre os pavilhões é difícil Demasiadas moscas na piscina , talvez devido ao núcleo rural muito próximo Pequeno almoço razoável mas a sala demasiado soturna a merecer uma revisão  Pessoal de recepção simpático e prestável  SPA bem e agradável Uma aposta para quem tem crianças Acesso dificil pelas estradas danificadas
"
451,"O hotel é excelente para passar uns dias de férias em família, mas a estrada que liga  st. Vitória ao hotel está em mau estado ,isso prejudica um bocado quando se pensa em realizar uma nova viagem. É um assunto que deviam intervir junto da Câmara.
"
452,"Boas instalações e serviço condizente com a proposta do hotel. Fácil acesso.  Apenas a parte gastronômica deixou a desejar. Por ser tratar de hotel isoladas poderiam explorar melhor essa área deixando os hóspedes mais a vontade sem precisar buscar alternativas no entorno.
"
453,"Excelente para descontrair com a família e amigos. Pessoal muito simpático.Óptima piscina para adultos e excelente piscina para crianças. Actividades e contacto com a natureza excelente para crianças. Comida muito boa e com muita variedade. Um sítio a voltar com toda a certeza!
"
454,"Bom sítio para uns dias de relaxamento, em casal ou em amigos, longe da confusão das grandes cidades. Enquadrado numa herdade estrondosa, tem bons espaços, com piscina exterior e interior (ambas de água fria!), com restaurante satisfatório.
"
455,"Excelente experiência. Espaço muito agradável, pessoal simpático, envolvente maravilhosa. Muito bom para famílias ou grupos e com uma grande variedade de opções para os tempos livres. Refeições de boa qualidade.
"
456,"Tranquilidade, excelente paisagem, boa comida, pessoal muito simpático. Podemos praticar várias atividades desportivas. Ideal para férias com os miúdos.Desde há 10anos local obrigatório de uma parte das nossas férias.
"
457,"Localização tranquila em ambiente muito agradável. Refeições de boa qualidade, variedade  e quantidade. Actividades exteriores variadas e bem organizadas. Sala de refeições poderia ter zona para famílias com crianças mais pequenas. Wi fi a melhorar em todo o hotel. Evitar atuação de músicos durante a transmissão de jogos de futebol.
"
458,"Valeu a experiência. Ambiente excelente, boa comida, bom quarto, excelente limpeza, manutenção das piscinas e áreas verdes exemplares, simpatia de todas as equipas desde restaurante, animação, limpeza, manutenção, recepção etc. Vou repetir e recomendo vivamente. Bem hajam pela excelente forma como nos receberam
"
459,"Hotel de grande qualidade de forma geral. Nota 4,5 (0~5) Situado a cerca de 30km de Beja (20min) o hotel é excelente para quem leva crianças e para quem quer relaxar e ler um bom livro. Situado dentro de uma grande herdade, possuí todas as valências necessárias para podermos desfrutar de uma estadia relaxada e sem preocupações. Pontos fortes: Qualidade geral do quarto (AC funciona bem), piscinas (infantil e de adultos), bufete (não pela quantidade mas pela qualidade) e o SPA. Possibilidade de fazer longos passeios de bicicleta. Simpatia e dedicação dos funcionários.  Pontos a melhorar; Animação (infantil e para adultos) Pela envolvência o hotel merece um pequeno programa noturno para adultos e crianças. Acesso à piscina Infantil (o que menos gostei do hotel). Controlo da piscina
"
460,"Espaço muito agradável.Equipa simpática ,disponível e eficiente. O pequeno almoço bastante diversificado e de boa qualidade.Os quartos são de dimensão adequada e a limpeza irrepreensivel. Iremos repetir esta experiência. Recomendo. Recomendo.
"
461,"Excelente opção para lazer, principalmente indo com crianças. As obras e ampliações recentes melhoraram o hotel e mantém-se a simpatia dos funcionários e a qualidade nas refeições. No check-out facilitam a permanência do hotel e poder usufuir das piscinas e spas. Excelente opção!
"
462,"O hotel tem inúmeras atividade para crianças e para realizar em família: desde alimentação aos animais, volteios de pónei e de burro, passeios a cavalo, além de jogos dentro e fora das piscinas.  É óptimo para quem pretende descansar e simultaneamente proporcionar momentos divertidos e pedagógicos às crianças.
"
463,"O local ideal para umas férias descansadas em família com filhos pequenos, atividades para miudos e graudos, local a visitar muitas mais vezes, boa comida e boas opções de snack para os longos dias de piscina!!!!
"
464,"Posso reafirmar que este hotel é bom para passar em família sem duvida o puro Alentejo onde tudo se junta em volta de sobreiros e pura calma e calor tudo em bom ambiente quartos muito assiados wxelente pequeno almoço todo o staff simpático
"
465,"muito bom mesmo, só poderia ter mais atividades regionais, equipe muito prestativa e alimentação muito boa. o voo de balão tem a equipe saindo dali o que favorece tudo. é distante da cidade, então só indo de carro para o hotel. Poderiam ter a opção de transfer.
"
466,"Tudo 5 estrelas, desde a limpeza do quarto, ao serviço da recepção e do restante pessoal do restaurante e bar. Competentes e profissionais. Áreas amplas. Espaço das piscinas impecável. Só posso dizer que irei regressar para ficar mais dias do que desta vez.
"
467,"Excelente unidade hoteleira, respeitando a tipicidade da arquitetura autóctone, com excelentes instalações e onde os funcionários são muito simpáticos, eficientes e profissionais. O único senão a apontar foi encontrar a sanita suja, mas que depois de feito o reparo foi de imediato corrigido pela equipa de limpeza. Excelente ambiente para estar em família, mas onde se pode aliar aventura com a natureza.
"
468,"Piscina com escorregas para crianças, quinta pedagógica, possibilidade de alimentar os animais, espaço, bom parque infantil. Um sítio bom para explorar com as crianças. Bom pequeno almoço. Staff simpático, quarto confortável e espaçoso. Recomendo a visita.
"
469,"Gostei muito. Os miudos adoraram a piscina. As refeições não são excelentes, mas para hotel são bastante boas. Recomendo. Apenas a animação merecia ser revista. Poucas atividades e a equipa e poucovdinâmica.
"
470,"Aconselhavel para crianças pequenas e para descansar. Os quartos são bons e a zona envolvente é ótima para descansar, passear. 2 pontos negativos e a melhorar. O chão da piscina interior é muito escorregadio o que é realmente perigoso e não se percebe como ainda não foi corrigido. O outro ponto tem a ver com o tamanho da piscina quando a ocupação é grande. Já começa a ser pequena.
"
471,"Um hotel com preços muito em conta e com óptimas condições para umas férias em família. As piscinas são boas e o atendimento também e têm variadas diversas actividades para as crianças aproveitando toda a envolvente da quinta. Óptimo local para umas férias em família e para descansar. O restaurante é bonzinho.
"
472,"Óptimo destino para famílias com crianças, uma equipa sempre disponível para as crianças, com muitas atividades (dar de comida aos animais, andar de burro, canoagem, caça ao tesouro) Comida à carta fantástica, comida típica alentejana
"
473,"Um local onde encontramos puros alentejanos. O conceito é incrível, respira-se ar puro e a diversidade do pomar é incrível. Um local apropriado para crianças , a variada atração para os mesmo e uma piscina engraçada para crianças.   Este hotel possui de um SPA e ginásio onde os clientes podem relaxar.  O buffet variado é muito bom e típico da gastronomia alentejana, parabéns ao Chefe Romão. E para acabar a visita, nada como visitar adega e levar uma recordação. O vinho tinto Santa Vitória é muito bom.
"
474,"O Hotel fica em zona mesmo campo, sem restaurantes por perto, portante opte por pensão completa ou fará muitos kms para comer.   O atendimento no serviço de restaurante deixou muito a desejar, lento e ineficiente, com alguns empregados sem formação para um hotel de 4 estrelas.  Piscina exterior pequena, e a interior é um pequeno tanque.
"
475,"Hotel muito bom! Diversão muito boa para crianças. Só achei que falta mais entretenimento para os adultos, principalmente na parte da noite... Após ao jantar só havia música sexta e sábado... Outro ponto a destacar é o restaurante que em determinados horários encontra se muito tumultuado e no buffet faltam várias coisas em dia de muito movimento, como sábado, por exemplo. De resto,foi tudo maravilhoso
"
476,"Tudo muito tranquilo,  espaço muito bem arrumado. Boa piscina, só faltam mais cadeiras.  Lugar agradável para umas férias em família. Muitas diversões para as crianças  Muito boa limpeza dos quartos.  Boa variedade da alimentação no restaurante.
"
477,"O hotel está vocacionado para famílias com crianças, uma vez que estas não pagam alojamento + refeições (em half board com os pais). O alojamento em junior suite permite até 2 camas extra. Para além de uma piscina interior, o hotel dispõe de 2 piscinas exteriores; a piscina infantil é ideal/segura para as crianças e os mini escorregas acrescentam entretenimento acrescido, enquanto aos pais podem vigiar as crianças e disfrutar de uma bebida junto à piscina. Há atividades gratuitas para os mais pequenos - passeios na quinta, minigolfe, alimentação dos animais, Kids Club. O hotel dispõe de outros programas de atividades extra para adultos (passeios pedestres, canoagem, bicicletas, cavalos, visita à adega, etc).  A animação no hotel é fraca mas esforçada. É o alojamento ideal para
"
478,"Bons entretenimentos, para as crianças, boas piscinas, boa comida e excelentes vinhos!  Muito bom na minha opinião! Profissionais simpáticos e sempre atentos! Recomendo, aliás já recomendei a amigos e família!
"
479,"Hotel ótimo para relaxar. De dimensões perfeitas para proporcionar uma estadia sem grandes confusões. Inserido numa herdade linda... para quem gosta de apreciar a natureza é fazer caminhadas. Perfeito para crianças. Adorei!
"
480,"Excelente para descontrair com a familia. Staff super simpático. Espaços agradáveis e envolvencia que nos faz desligar do resto do mundo. Quartos com boa limpeza. As atividades que oferecem fazem com que cada dia seja uma aventura.
"
481,"Este hotel é excelente para passar uns dias de férias muito tranquilos, tem um grande espaço com alguns animais , o pequeno almoço tem muito variadade é aconselhado a crianças porque tem muitos divertimentos, voltarei novamente numa próxima oportunidade
"
482,"Excelente espaço para descanço e curtir com a familia. Excelentes instalações e pessoal. Execelentes actividades para ocupaçaõ do tempo e proximidade com varias cidades para visita. Adorei e espero voltar logo que possivel.
"
483,"Este Hotel tem tudo para ser óptimo, é longe de tudo, tem óptimas infraestruturas, já estivemos aqui alojados mais de 20 vezes nos últimos 10 anos, no entanto nesta última visita, não notamos aquilo que nos fazia voltar sempre - a política de proximidade com o cliente que nos fazia sentir em casa.
"
484,"Excelente principalmente para quem tem crianças, bonito espaço desde as piscinas exteriores, interior, jacuzzi, parque infantil e os animais.  Adorámos esperamos voltar novamente. Staff muito simpático!
"
485,"O Vila Galé Clube de campo é um hotel muito bonito, diferente....as piscinas interiores e exteriores são muito boas...o ginásio... a maravilhosa quinta pedagógica, muito agradável para crianças e adultos. À noite, toda a iluminação do espaço exterior, é linda!!!  Ponto negativo: o atraso de quase duas horas no check in. Relativamente aos colaboradores, embora alguns sejam simpáticos e atenciosos, outros não o são!
"
486,"Muito bom para descansar , só se ouve os passarinhos, muito bom para dar caminhadas otima comida, tanto pequeno almoço com almoço e jantar Simpatia de todo o staff, sempre disponiveis A hora da criançada dar de comer aos animais - adoram Muito bom tempo, sol e calor
"
487,"O Hotel é muito acolhedor e simpático. Oferece um conceito diferente mas muito interessante. Recomendo a visita à Adega e o Passeio de Jeep para conhecer a Herdade em que o Hotel está inserido. Os funcionários são simpáticos e muito prestáveis sempre prontos a resolver alguma questão que surja. Relativamente às instalações os quartos são espaçosos e confortáveis, a piscina dos adultos é boa e a das crianças dispõe de escorregas para animar a criançada. A zona de refeições não é muito grande mas cumpre a sua função. A comida é de ótima qualidade e privilegia a comida regional. O Hotel dispõe de áreas diversificadas para o entretenimentos dos cliente tais como o SPA, a Quinta pedagógica, a Adega e a própria Herdade que permitem uma estadia interessante. O serviço por vezes tende a
"
488,"Excelente espaço para descansar juntamente com a família, especialmente se existirem crianças. Espaço acolhedor com bastantes atividades relacionadas com o campo. Bom compromisso ecológico. Todos os funcionários excelentes.
"
489,"O hotel é excelente para passar umas férias em familia. É otimo para as crianças, tem muitas actividades e zonas de lazer para os mais pequenos e animais. A herdade é lindissima com muito olival, vinha (vinho Santa Vitória) e pomares de fruta. Tudo muito bem tratado.
"
490,"Herdade excelente para um fim‑de‑semana ou férias para quem gosta de campo! É um local único onde em simultâneo com o silêncio das planícies e a tranquilidade do campo, se disponibilizam diversas actividades entre as quais passeios a cavalo ou de charrete, passeios de moto 4, bicicletas, mini-golf, spa, alimentação de animais, caminhadas, entre muitas outras. Pode escolher entre simplesmente olhar para o horizonte, ou passar o dia em actividades relacionadas com a natureza! Óptimo para famílias com crianças pequenas! Muito espaço para correr!
"
491,"Muito bom para famílias com crianças. Ambiente tranquilo, ótimo para descanso, paz e sossego. Excelente para crianças de todas as idades, mesmo os recém nascidos. Pode melhorar nos quartos e elevar as refeições ao que anteriormente nos habituou.
"
492,"O staff é bastante simpático e prestável. O hotel realiza bastantes atividades( muitas delas gratuitas) durante o dia e até à noite, para dos animais que o hotel têm. Os quartos estavam limpos e arrumados. Só o jantar(em buffet)que é um pouco caro para o que servem, já o pequeno almoço tem bastante variedade. É muito bom para quem quer ir descansar.
"
493,"O sinal WiFi poderia ser mais forte, a TV deveria ter mais diversidade, tanto para os adultos mas principalmente paras as crianças, relativamente à restauração, na minha opinião tem um nível elevado, mas, deveriam servir mais pratos tradicionais.
"
494,"Este hotel é um local excelente para relaxar, longe da confusão, do stress. É óptimo para familias com crianças pequenas, não recomendo para casais sem filhos porque tem sempre muitas crianças. Sendo um hotel pequeno, é também uma vantagem. Recomendo reservarem com meia-pensão pois o jantar buffet é muito bom, com bons pratos de comida alentejana e muita variedade. A simpatia dos empregados também é de destacar.
"
495,"Fantástica estadia com piscina 5 * uma piscina infantil muito gira com cogumelo e escorregas. Serviço buffet muito bom com diversidade, pequeno almoço fantástico. Atendimento muito cuidado fazendo sentir-nos especiais. Quartos muito bons. Wi-Fi
"
496,"Muito boa estadia, com um ambiente simpático para famílias. Serviço atencioso e um restaurante muito bom, com qualidade, assente em iguarias alentejanas. Quartos muito razoáveis ao nível de espaço e com limpeza adequada. Localização em área muito agradável e com serviços variados, quer para adultos, quer para crianças. Destaco a qualidade do restaurante, os serviços, as actividades diárias e em especial a simpatia dos colaboradores. Recomendo!
"
497,"Contacto com a natureza, as crianças têm contacto com animais, tem passeios de cavalo, bicicleta, canoagem, provas de vinho, e para refrescar a presença sempre convidativa de uma piscina. Não se pode pedir muito mais.
"
498,"Comida e Ambiente tipicamente Alentejanos. Simpatia, qualidade mas a faltarem ainda alguns pormenores para que tudo fosse perfeito. Água da piscina infantil rapidamente deteorada e actividades do clube NEP a horários completamente desenquadrados das necessidades dos pais e das crianças. Praticamente inexistente.
"
499,"o hotel é muito bom e muito agradável para uns dias de descanso em familia. As minhas recomendações passam por direcionar o espaço para um espaço com melhores condições para umas férias em familia, dando seguimento ao conceito atual e ao potêncial do espaço. Sugeria assim: dotar de maior diversidade de animais a quinta (este ano perdeu muito comparativamente com o ano passado). Pode ter galinhas, coelhos, ovelhas, patos .... tudo animais muito apreciados pelas crianças e que ajudam a preencher e diversificar o dia. O parque das crianças deveria ter sombras para os picos de calor. Uns colchões insulfláveis seriam também bem vindos, bem como um turno com uma baby sister.
"
500,"optimo para passar uns dias em pleno verão e aproveitar o calor do alentejo e a sua exçelente gastronomia simpatia do staf.grandes areas exteriores muito agradavel para crianças com os animais ea sua pisçina.
"
501,"Hotel com espaços climatizados e agradáveis. Limpo, boas piscinas exterior, interior e, para os principais clientes, as crianças, uma piscina com escorregas. Calmo, com uma boa vista panorâmica tipicamente alentejana.
"
502,"Os quartos não fazem justiça ao resto do espaço, pelo que a reforma urgente é crítica. As áreas comuns são excelentes, desde a piscina, passando pelo parque infantil acabando no restaurante. Podia ser muito bom, assim fica pelo razoável.
"
503,"Conforto, simpatia, excelente comida, excelentes profissionais. Pequeno—almoço 5*, comida tipica no restaurante com profissionais simpáticos e acolhedores, actividades ludicas todo o dia para miudos e graudos. Adega excelente! A não perder!
"
504,"Muito agradável. Comida excelente. Vistas fantásticas. Incrível para ir no verão e aproveitar as duas boas piscinas que tem. Todo o staff do hotel foi muito simpático e prestável. Recomendo com nota máxima!
"
505,"Já somos viciados neste hotel, voltamos todos os anos uns dias. Gostámos do novo visual dos quartos e te terem fechado as portas que os ligavam, melhorou muito a intimidade. Também gostámos que o buffet tenha melhorado. Como menos bom, continuamos a achar que as portas dos quartos deviam ter melhor isolamento acústico.
"
506,"Gostei muito. Espaço lindíssimo. Comida excelente. Bom atendimento. Os quartos são espaçosos. Muitos divertimentos para as crianças. Quinta muito bem cuidada. Recomendo vivamente a estadia neste local.
"
507,"Muito bom hotel e ótimo local para passar um fim-de-semana romântico. O único senão são os preços exorbitantes da comida e da bebida. Fora isso, muito bom. Óptimo local para fugir da confusão urbana ... Recomendamos!!!!!!!!!!!!!!!!!!!!
"
508,"Apesar do calor, é um otimo local para descansar sobretudo em família!  Restaurante bom, quartos confortáveis,  otimis serviços... interessante conhecer a herdade e a adega!  Sem duvida um local a regressar!
"
509,"É um hotel muito bom, boas comodidades, óptimo para descansar e recuperar energias!! É uma excelente escolha para crianças!! Aconselho a opção de meia pensão!! A única coisa a apontar era o restaurante estar muito quente, apesar de nos dizerem que o ar condicionado estava ligado, estava calor demais!
"
510,"excelente serviço, os quartos muito bons, um ambiente optimo, os funcionarios sempre muito prestaveis e muito simpaticos, para as crianças tambem muito bom com a animação na piscina e muito bom as actividades em geral
"
511,"Excelente espaço rural, com várias atividades e muito direccionado para crianças. Espaço confortável, acolhedor e muito simpático! Apenas achei que deveria ser oferecida uma garrafa de água por dia w por quarto, à semelhança de outros sítios onde já estivemos!
"
512,"Em uma palavra ""esplêndido""...nessa altura do muitoooo quente..39 graus..mas todas as divisões climatizadas se não era impossível está..mas uma herdade de luxo tanto pelo lugar como pelo staff..comida muito boa e o vinho da herdade nossa..maravilhoso..tem variadíssimas atividades desde de canoagem a passeio de cavalos e muito mais.
"
