,Avaliações
208,"Estivemos neste lindo hotel apenas uma noite, mas vale voltar muitas outras vezes. O hotel é um antigo convento o que contribui para um clima diferenciado. Tudo funcionou perfeitamente. Ótima localização, ao lado da parte histórica da linda cidade de Beja, restaurantes próximos, ótimo atendimento na recepção. Quarto limpo, confortável e espaçoso. Wifi livre e de ótima qualidade em todo o hotel. Excelente café da manhã (pequeno-almoço) e garagem própria.
"
209,"Pousada muito bem localizada, quarto muito confortável, jantar fantástico junto à piscina, pessoal super simpático e atencioso, pequeno-almoço fabuloso. Obrigada pelo fim de semana de descanso. A repetir.
"
210,"O edifício e sumptuoso e de grande elegância. O restaurante um espaço de grande beleza com uma excelente decoração. A comida é boa as cara. O quarto desilude. Pequeno e com cheiro a esgoto. O serviço de bar inexistente. Espera-se e desespera-se para que apareça alguém. O pequeno almoço com falhas na reposição dos produtos. De realçar a simpatia e disponibilidade do pessoal da recepção.
"
211,"Inicialmente um Convento, depois um quartel e hoje um  hotel. Grande, espaçoso e confortável. O hotel é bem localizado, tem um bom café da manhã e um também um bom atendimento. Destaque para o atendente José que me deu excelentes dicas sobre queijos e vinhos do Alentejo.
"
212,"Quarto Standard mas muito agradável, espaços de lazer e leitura excelentes, espaço exterior da piscina bonito e muito calmo. Estadia a repetir na Cidade dos Núcleos Visigóticos e Romanos. Pousada com localização excelente para os passeios pedestres ao longo da cidade.
"
213,"Esta Pousada é um exemplo em vários campos. Exemplo de recuperação de património, o antigo convento de são Francisco. Exemplo de arquitectura que majestade, que simplicidade, que trabalho exemplar sem cedências ao vulgar e ao novo-riquismo. Exemplo de manutenção tudo impecável. Exemplo de hotelaria: tudo o que atrás foi dito para servir uma ideia de oferta hoteleira que é única no nosso país, as Pousadas. Como sempre o serviço impecável, alegre, eficiente e discreto. Nas Pousadas continuo a sentir-me em família.
"
214,"O edifício está bem conservado e é muito acolhedor. A pousada faz um bom aproveitamento do espaço e o serviço prestado é de boa qualidade. Os quartos são espaçosos e estão bem equipados podendo, contudo, ser melhorados.
"
215,"Fiz o almoço da festa da primeira comunhão no restaurante da Pousada de São Francisco em Beja. Tive a oportunidade de ajustar todos os pormenores com gestor da Pousada a quem agradeço toda a disponibilidade facultada. A comida estava óptima e o serviço muito atencioso. Toda a família pode disfrutar do espaço ao ar livre onde foi servido o almoço. Para mim é um sítio de eleição para organizar festas em especial ao ar livre. Já tinha também organizado aqui o batizado dos meus filhos. Agradeço a toda a equipa na pessoa do Sr. Marco Madaleno.
"
216,"recuperação do edificio brilhante.quarto espaçoso com belissimos acabamentos.nenhum pormenor foi deixado ao acaso.Estando no centro da cidade o silencio é total.Aqui o tempo para...Pequeno almoço completo e variado.Aqui está um exemplo do que o privado faz em património publico para o bem de todos.
"
217,"Apenas estivemos um dia no hotel mas retirámos daí uma boa experiência. Espaço muito interessante e amplo com decoração apropriada ao estilo do convento. O quarto é pequeno mas limpo e o pequeno almoço variado. A cama é pequena e não muito confortável. No geral os funcionários mostraram.se muito atenciosos e prestáveis. Apesar de tudo isto, o preço é um pouco elevado para os servicos que oferecem.
"
218,"Ideal para uma estadia romântica, com família, ou amigos, que foi o meu caso. Localizada no centro da cidade de Beja a pousada de São Francisco é um espaço simpático, grande mas bastante acolhedor. Quarto amplo, confortável e com uma vista fantástica sobre a piscina . Fomos presenteados à chegada com um miminho no quarto: docinhos típicos da região. Os funcionários são de um profissionalismo e amabilidade extrema. A cereja no topo do bolo foi mesmo o jantar, degustámos um menu tipicamente alentejano ( muito bem confeccionado), acompanhado com um vinho da região. Só tenho a agradecer a todos o staff, em especial ao Sr. Diretor Marco Madaleno,o fim de semana que nos proporcionaram. É sem duvida um excelente local para descansar, conviver com os amigos e esquecer o stress do dia a
"
219,"Passei um dia nesta fantástica pousada. Foi tudo de bom desde o inicio. Facilidade de acessos, boas indicações para lá chegar. Bom parque de estacionamento, e quando se entra deparamo-nos com a grandeza e história do espaço. Check-in impecável, staff simpático e sempre com um sorriso. O quarto excelente com um brinde de boas vindas muito saboroso. Antes de jantar uma passagem pelo bar para desfrutar de uma bela bebida e uma partida de bilhar com os amigos. o Jantar foi simplesmente brutal. Comida estava execelente desde as entradas, sopa, os dois pratos e a sobremesa...tudo no ponto. noite completamente tranquila sem um unico ruido. Pequeno almoço a condizer com o restante e o check-out para coroar correu como estava à espera. Agradeço aos colaboradores sempre simpáticos e
"
220,"Quarto muito bom. Atendimento excelente, os funcionários foram muito prestáveis e atenciosos. A cozinha é tipicamente alentejana e os pratos são fantásticos. Uma excelente opção para quem deseja desfrutar da calma e requinte do Alentejo! A repetir, sem dúvida.
"
221,"Staff muito atencioso e simpático. Jantar delicioso e de uma confeção exemplar. Desloquei me á Pousada para comemorar o meu aniversário com um grupo de 9 amigos adultos e 2 crianças. Todo o acolhimento e dedicação ao serviço foi extraordinária, quarto muito limpos e perfumados. A decoraçao do bar está muito bonita, local que proporciona umas boas horas de conversa e convivio. Espero voltar a comemorar com todos vós.  Bem hajam.
"
222,"Instalações fantásticas, extremamente confortáveis, com distinta decoração. Excepcional atendimento, destacando-se as recomendações facultadas sobre os principais locais a visitar. A localização da pousada é excelente, no centro histórico da cidade.
"
223,"Quarto muito bom, impecável. Pousada silenciosa, mas o quarto em que ficamos era virado para a estrada, durante a noite ouvia-se os carros a passar, mas nada que incomodasse o sono. excelente pequeno almoço, com muita variedade. Funcionários muito prestáveis.
"
224,"Escolher as Pousadas de Portugal requer um gosto muito particular por uma hotelaria de aparência mais austera e onde a história marca presença de forma indelével.  Uma oferta de casamento de uns amigos, dos amigos, fez-nos caminhar nos traços firmes da história de Portugal mais uma vez, marcando, assim, também a nossa história.  Recebidos e tratados com um sorriso e um cuidado que nos fez sentir como Reis.  O quarto era muito bom, com uma excelente casa de banho, o pequeno almoço cheio de ""coisas boas"" - o requeijão é dos céus. O jantar - sopa de tomate alentejana - encheu-nos de ... paladares fortes e deliciosos. E a excelente massagem dada no mini spa da Pousada (com sala de massagens, banho turco e sauna) criou uma pausa(da) no tempo.  Até as recomendações dos restaurantes
"
225,"Decidimos celebrar o segundo aniversário do nosso casamento no mesmo local onde fizemos a cerimónia de copo de água.O quarto era confortável e muito limpo e o staff não se poupou para nos mimar ao máximo. É um hotel calmo e silencioso, perfeito para descansar. Foi muito agradável.
"
226,"Primeiro quero corrigir a morada da Pousada de S.Francisco - Largo D.Nuno Álvares Pereira - Beja.Beringel é uma aldeia próxima de Beja e não tem pousada.Acerca do que penso acerca da Pousada, é lindíssima, bem localizada e com uma história que vale a pena conhecer.Aliada às instalações decoradas ao pormenor, e à comida de alta qualidade é um lugar tranquilo e sossegado,embora localizada bem no centro da cidade. Oferece comodidade a quem vem em trabalho ou em lazer... Possui piscina num espaço verdejante que vale a pena usufruir e os seus enormes salões guardam riquezas e tesouros na sua decoração. Também é fácil assistirmos  a exposições e eventos que aqui se realizam, incluindo casamentos...
"
227,"O edifício é lindo e histórico. Localização excelente. A cidade de Beja é fantástica com imensos locais culturais (Museu Rainha D. Leonor é obrigatório visitar). Excelente gastronomia (Restaurante Adega 25 de Abril é excelente).
"
228,"O pequeno-almoço no quarto é divinal! Muito calmo e sossegado, excelente para descansar e perto de tudo! o staff é bastante simpático, no entanto tem muito poucos visitantes...Tem wi-fi gratuita nos quartos, e quanto ao restaurante é muito bom, mas é também muito caro!
"
229,"A simpatia da funcionaria da noite de chegada foi um otimo sinal para a nossa estadia.  Na realidade a simpatia constitui uma marca dos funcionarios da pousada. Conforto e qualidade constitui outra nota a assinalar, quer no quarto quer no restaurante. Entretanto um aspeto negativo e a exiguidade da tv do quarto que destoa claramente de tudo o resto.
"
230,"Muita simpatia, principalmente na receção. Excelente restaurante com a típica comida alentejana muito bem confecionada. Simpatia e grande profissionalismo do pessoal do restaurante Pequeno almoço cinco estrelas.
"
231,"Situado no centro de Beja; pode-se visitar a zona histórica a pé. O quarto superior é muito agradável.  O convento possui uma belíssima capela gótica. Zona do bar muito acolhedora. Atendimento muito simpático e pequeno almoço razoável.
"
232,"Excelente local para descansar, antigo convento lindíssimo. Atendimento agradável e de notória simpatia.  Quarto com aspeto típico do convento que foi. Salas amplas e muito agradáveis. Se pretende descansar e apreciar um bom pequeno almoço em silêncio, recomendo vivamente esta pousada.
"
233,"Localizada num convento excelentemente recuperado, a Pousada de São Francisco está localizada no centro de Beja, permitindo visitar todo o centro histórico a pé. Muito boa a todos os níveis, só peca pelo wi-fi que em alguns quartos funciona muito mal. Nota-se também alguns pequenos problemas de manutenção.
"
234,"Como cliente habitual das Pousadas de Portugal esta ainda estava em falta na minha lista e decidi ir passar duas noites ao coração do alentejo e ficar hospedado na Pousada São Francisco, a pousada é muito grande, tem muitas salas, penso que um dos espaços, perto da receção, está mal aproveitado, tem uma capela, uma sala com um teto espetacular que nao e recordo do nome, tem bar, e espaço exterior com piscina, court de tenis e um espaço para as crianças. Os quartos são bons, estavam bem limpos, apesar dos tapetes estarem um pouco gastos. O atendimento a nível de receção foi muito bom, todos os funcionário da pousada eram prestáveis.
"
235,"Quarto: Muito Bom, Asseadíssimo Restaurante : Ótimo, acessos disposição da sala Refeição: Espetacular, alimentos ótimos, servidos com muita eficiência e grande variedade nas sobremesas realçando as iguarias e os produtos regionais. Pessoal: espetacular, sempre disponível e com sorriso.
"
236,"Localização no centro da cidade e simpatia excelente pousada muito sossegada. Fui muito bem tratado, embora tenha chegado ao hotel depois do fecho da sauna abriram a mesma para a poder utilizar.  Localização no centro da cidade com bons restaurantes perto.
"
237,"Localização - no centro e local agradável local para andar a pé e conhecer um pouco da cidade Quarto - boas condições SPA - com Massagens, sauna e banho turco - excelente atendimento e serviço  Comida - com qualidade, diversidade e requinte  Serviço em geral - excelente e o cliente sente-se ""acarinhado""
"
238,"A qualidade dos quartos é boa, mas com deficiente iluminação. A qualidade dos alimentos servidos era excelente e de grande variedade. Ambiente calmo e tranquilo. A localização muito favorável exploração do espaço urbano.
"
239,"Pousada de Beja é um dos excelentes monumentos de Portugal. Todo o atendimento é de grande nível , um SPA fantástico. No centro da Cidade perto de tudo. Se quer passar um fim de semana calmo este é um dos locais de eleição
"
240,"Numa consideração muito objetiva: Ficámos desapontados. No entanto começar logo por destacar os funcionários da receção e do restaurante que foram excecionais e extremamente atenciosos com os clientes.  O edifício é muito bonito e uma excelente base para uma estadia de qualidade. No entanto o edifício ""base"" por si só não chega.  O hotel tem classificação 4 estrelas mas retirando a beleza do edifício histórico do convento, o conforto é de hotel 3 estrelas.  A cama do quarto não é particularmente confortável. A decoração é adequada ao estilo do restante hotel mas tínhamos 6/7 melgas dentro do quarto à chegada, havia teias de aranha na saída de ventilação junto à porta, o cartão de acionar a luz do quarto era muito falível - funcionava mal e só após várias tentativas.  A casa de
"
241,"Como todas as Pousadas gerenciadas pelo grupo Pestana, o lugar é deslumbrante, extremamente bem cuidado, com serviço excelente e a comida maravilhosa! Além disso, a decoração é de extremo bom gosto e o café da manhã sensacional.
"
242,"Excelente estado de conservação, mantendo a traça original, muitos móveis, salas e acessórios, mas incluindo todo o conforto dos dias de hoje e suportes tecnológicos. Staff muito atencioso e competente.
"
243,"Esse hotel é maravilhoso, lindo, com um ambiente tão acolhedor que não parece que vc está num convento do século 13 !! Ideal para quem está de passagem por Beja ou para quem quer curtir o hotel, principalmente para casais, ambiente super romântico , ótimo para relaxar e aproveitar . Super recomendo , voltaremos lá mais vezes, com certeza!!
"
244,"Esta pousada é um antigo convento e está num estado irrepreensível.  Simpatia dos funcionários,  bom pequeno almoço, quartos excelentes.  É sem duvida um sitio fantástico para relaxar e absorver toda a história do edificio.  A única questão menos boa, e que para um sitio deste nível nao deveria acontecer,  é os funcionários do bar nao saberem servir um Gin.  Servem a ""olhometro""  sem medidor.
"
245,"Antigo convento recuperado como Pousada. òtimos quartos e muito boas áreas de lazer bem como a piscina. Os antigos vestígios do Convento estão presentes em todo o lado como, a sala do Capítulo, a igreja Gótica e a Igerja antiga que é o actual átrio de entrada
"
246,"Localização e pessoal 5 estrelas, com tudo para se passar uns dias super agradaveis e a repetir definitivamente!!!!!Adoramos e mais uma vez parabéns ao grupo Pestana!! A localização na parte histórica facilita a visita a cidade sem precisarmos de usar o carro!!!
"
247,"Estivemos durante uma semana. Os quartos muito bons. Serviço muito atento. Pequeno almoço bom. Apenas um senão: a piscina deveria ter um piso anti-derrapante para evitar escorregadelas e possíveis acidentes...
"
248,"Espaço bem restaurado é bonito. Central, perto de tudo. O pequeno almoço podia ser mais farto, mas como tem pouco movimento não pode ter a riqueza de um grande. Sossegado e limpo com bom e simpático serviço. Fui e repeti e espero voltar quando for a Beja.
"
249,"Estive nesta Pousada na semana da Páscoa. Não conhecia e estava curiosa. Hoje digo "" ainda bem que me decidi por ela"". É um espaço Enorme, mas de frio ou distante nada tem! A Pousada mantém a traça, em absoluto geométrica, do antigo Convento Franciscano em que se insere --- entrada, antiga igreja, corredores, restaurante, salas e mais salas, claustros...tudo geométrico, amplo, sóbrio, discreto, aliando  mobiliário vetusto com moderno, mármores e madeiras, tectos trabalhados, lindos ( como os da sala do Capítulo ). Podemos passear e passear(ou repousar em adoráveis sofás ou cadeirões...) dentro da Pousada, se, por acaso, não preferirmos os jardins, engalanados com trepadeiras e"" latadas"", onde podemos entabular uma boa conversa, tomar uma bebida, ler ou simplesmente estar... . O
"
250,"Pousada bem localizada no centro de Beja da para percorrer a cidade a pe sem grande esforço. Dentro do que estamos habituados em termos de qualidade de alojamento das pousadas de portugal. Pessoal muito atncioso e disponivel, arquitetura impressionante, Decoração sobria estilo antigo com quartos acolhedores com espaço suficiente. Bom pequeno almoço variado e rico. Claustros e jardins interiores muito bonitos e espaço de piscina e jardim muito bons. Uma nota negativa so dispoe de net nas areas comuns faz falta o wi fi nos quartos. Vale claramente uma visita a esta linda pousada
"
251,"É uma pousada com alguns pontos fortes e alguns mais fracos. Como ponto forte tem algumas partes comuns, os pequenos almoços e a simpatia dos empregados. Como pontos menos fortes, os quartos. Fiquei num quarto superior que me surpreendeu pela negativa. Não era muito grande e nem muito bonito, era normal. A parte central da pousada, pareceu-me um pouco abandonada, cheia de musgo, não gostei. Penso que para os preços que praticam, deveriam ter algum cuidado com os pormenores.
"
252,"Pousada com espaços amplos e jardim agradável. Quartos são amplos e as refeições muito boas e com um serviço atenciosos . Excelente atendimento geral. Recomendo e espero voltar muito brevemente. Parabéns
"
253,"Pousada bonita com várias áreas comuns. Gosto muito desta pousada. O quarto em que ficamos é muito tipico e com conforto. A sala das refeições é linda, O pequeno almoço é bom. A pousada está bem localizada, no centro da cidade, podemos fazer tudo a pé. O jardim com piscina é muito agradável
"
254,"Pousada no centro da cidade, muito tranquila, os espaços interiores bem iluminados e agradáveis, os quartos espaçosos qb, as refeições completas e bem servidas. o atendimento  rápido e educado. Gostei.
"
255,"Óptima pousada para relaxar e namorar.   O quarto era lindíssimo, só tinha o senão de ter duas camas separadas, mas creio que todos os quartos duplos standard são assim. Ainda assim, óptimo sítio para descansar.   A pousada é muito relaxante, a zona do bar é também muito gira.   Pedimos que nos levassem o pequeno-almoço ao quarto e foi divinal. Realmente uma óptima opção.
"
256,"Um lugar para se guardar na memória. Uma suite sensacional, um capricho nos detalhes, aliados a um atendimento primoroso, e ainda um restaurante excelente completam o pacote. Quem tiver a oportunidade e o privilégio de se hospedar neste lugar não deve perder.
"
257,"Excelente Opção Calma e tranquilidade necessárias para um bom descanso. Todos foram muito simpaticos, execelente qualidade do Restaurante. Beja tem ainda muitas opções para visita , com algumas adegas muito próximas para se poderem provar alguns dos melhores vinhos Alentejanos
"
258,"Não é a primeira vez que venho a Beja e fico sempre alojado aqui. A Pousada é muito agradável, o serviço é bom e fica bem situada na cidade. Mesmo em frente da Pousada tem uma rua pedonal. Nela fica a mais antiga pastelaria de Beja (Luis Rocha) onde deve comer os porquinhos de chocolate e as empadas de frango...  Recomendo.
"
259,"Ir a Beja e não ficar na Pousada....é como ir a Roma e não ver o Papa. Esta pousada tem a enorme vantagem de se situar no meio da cidade o que permite deslocar-nos para todo o lado a pé . O atendimento é excelente já que todo o pessoal é atencioso, educado, prestável e sobretudo muito atento como que adivinhando as nossas vontades, os nossos desejos. O edifício em si mesmo é merecedor de uma visita. Antigo convento, mantém da sua fundação a grandiosidade dos corredores, a memória das suas celas. A antiga igreja é uma referência. A comida é soberba e o pequeno almoço um conjunto de iguarias de  que não apetece deixar ficar nem o restos. Além do mais ainda tem nas redondezas bastante Alentejo para visitar. Ah! E o preço é uma agradável surpresa..
"
260,"Em uma região de pousadas tão agradáveis essa é se notabiliza pelo restaurante e no verão pela enorme piscina.Os quartos são pequenos mas confortáveis com bons banheiros .Parking gratuito.Almoçamos muito bem .Um ponto negativo é a falta ,como em todas as pessoas de wifi nos quartos
"
261,"Instalada em um antigo convento muito bem adaptado para pousada. Quartos e instalações muito confortáveis com serviço eficiente e muito atencioso. A localização é boa , bem perto de tudo. Bom café da manhã e preços honestos. Muito espaço no estacionento que é oferecifo sem qualquer custo.
"
262,"Chegamos para um fim de semana em Beja e visitas as vinícolas da região  Alentejana a Pousada é maravilhosa, a recepção fica onde foi a igreja dos frades Franciscanos, sua arquitetura, seu pátio interno e nosso apartamento, tudo muito limpo, claro e confortável. O atendimento na recepção simpático e eficiente. Cardápio do restaurante muito bom, boa carta de vinhos. Preços justos. Gostamos muito.
"
263,"-Boa localização, ao lado do Museu Rainha D. Leonor e a pouca distância do Castelo, 2 visitas obrigatórias -Staff excelente, simpatia e disponibilidade totais! -Bom quarto, não muito grande mas muito tranquilo, e espaços comuns muito bonitos e confortáveis, proporcionando um sossêgo conventual -Bom buffet de pequeno-almoço e correcto serviço de bar, não utilizámos o serviço de restaurante -Gostámos muito!
"
264,"Todo o espaço está bem cuidado e agradável, tendo em conta a idade do edifício e mesmo a data do seu restauro.  De salientar a forma eficiente e  muito simpática de todo o staff, sempre  disponíveis para melhorar a qualidade da nossa estadia. Realmente para estes profissionais, é nota máxima!!!!!!!   Já no que respeita à Cidade de Beja, foi triste verificar a quantidade de comércio local fechado e deixado ao abandono, bem como a inércia que se sente.   O castelo é obrigatório visitar, está bem conservado e prporciona uma vista magnífica da planície Alentejana
"
265,"Tem excelentes condições para descansar . Está localizada no centro da cidade. Os quartos são grandes e o serviço de limpeza está presente em todo o lado. A tranquilidade e o silencio são notas salientes. O edifício está bem conservado. É pena o wi-fi,ser pago nos quartos. O ar condicionado é perfeito. O serviço de restaurante é bom, embora da comida em si,esperava muito mais,no meu caso o bacalhau à convento de S.Francisco foi uma desilusão.De qualquer maneira a sala de refeições tem um ambiente muito agradável e está bem decorada.
"
266,"Voce se sente no século XVIII. Excelentes acomodações, bom pequeno almoço, as atendentes são de um conhecimento amplo sobre os pontos turísticos, não só de Beja, mas como das cidades vizinhas. Estacionamento próprio e serviço de limpeza nota 10. Disponibiliza wi-fi na área comum. Excelente localização.
"
267,"Uma pousada no centro da cidade e sempre um sítio que se espera não muito tranquilo, mas esta pousada tem essa calma.  Embora a meu ver esteja a precisar de algumas obras de restaura ainda não desaponta, a simpatia dos colaboradores e sem dúvida uma mais valia .
"
268,"Para quem visita a cidade de Beja é o local indicado para ficar. É uma experiência muito agradável, pois trata-se de um edifício histórico, muito bem cuidado e com um jardim exterior muito bonito e um complexo de piscinas agradável. Pena que o ruído das máquinas do ar condicionado, situadas ao fundo do jardim, não permitam o necessário silêncio no espaço da piscina, de modo a que a permanência no local seja ainda melhor. O serviço de refeições quer ao pequeno almoço, quer ao jantar é muito bom, com atendimento profissional e boa comida. Recomendo
"
269,"tipo problemas com o ar condicionado do ap, mas em geral foi bom, muito bonito pequeno almoco maravilhoso com varios itens,piscina boa grande e quartos confortaveis mas esperei mais pois faz parte da rede Pestana.
"
270,"As Pousadas de Portugal são um excelente exemplo a seguir por muitas das empresas do País, investir na qualidade de todos os seus serviços.  São portanto, uma referência na restauração do nosso País e hoje em dia, tornaram-se mais acessíveis a todos os que, normalmente, gostam de viajar cá dentro.  Já visitei várias Pousadas de Portugal e de uma forma geral, todas estão muito acima da média em relação a concorrência, tanto externa, como interna.  Parabéns
"
271,"A Pousada de S. Francisco é o local estratégico para quem quer conhecer o Baixo Alentejo e toda a região envolvente à Albufeira do Alqueva. No final de cada dia de aventura e descoberta, o regresso à Pousada de S. Francisco para recarregar energias, transformava-se numa viagem ao passado. Instalada num antigo Convento do séc. XIII, soube manter a traça original, proporcionando ao mesmo tempo o conforto dos tempos modernos. Aliado a tudo isto, e talvez o mais importante, é o facto de ter um grupo de colaboradores excelentes, sempre preocupados para que nada falte aos visitantes. Aconselho vivamente uma estadia na Pousada de S. Francisco. Com toda a certeza não se irão arrepender. Resta-me agradecer o maravilhoso fim-de-semana que nos foi proporcionado.
"
272,"Acomodações muito confortáveis e pessoal extremamente simpático e solícito. Muito bem localizada e de fácil acesso. Ótimo custo benefício. Se for à Beja, a escolha da Pousada São Francisco será uma ótima opção. A cidade de Beja é também é uma boa escolha para ser o ponto de hospedagem numa viajem pelo belo Alentejo.
"
273,"Foram tão agradáveis os dias que passei na Pousada de S. Francisco que, sendo poucos, nos pareceram férias alargadas. De uma beleza incontestável, o edifício foi maravilhosamente adaptado para uma bonita unidade hoteleira decorada com requinte e muito bom gosto. De salientar a localização da  Pousada, de onde facilmente se tem acesso aos vários pontos de interesse que a cidade de Beja nos oferece e que vale a pena visitar. O profissionalismo e simpatia inexcedíveis de todo o pessoal contribuiram para a ótima impressão que esta estadia nos deixou. Sem dúvida um destino onde apetece voltar!
"
274,"Excelente pousada. Ambiente ótimo. Pessoal muito simpático e eficiente. Várias vezes ficamos hospedados nesta pousada e voltamos sempre que podemos. A cidade de Beja é muito bonita. Beja tem muito patrimonio histórico. O Alentejo é uma das regiões de Portugal mais interessante para conhecer.
"
275,"Na Pousada de Sao Francisco, em Beja, encontrei a tranquilidade de dias quase perfeitos.  Se pudesse ter tido acesso Internet em TODO o espaço da Pousada, então sim, teriam sido perfeitos: hoje já dependemos tanto da Internet que nos surpreende o facto de estarmos ""isolados"", como monges num convento...
"
276,"Se precisar de descansar é o sitio ideal, a pousada é enorme e locais sossegados não faltam. A simpatia é contagiante, e a comida fantástica. Muito obrigada a todos por me fazerem sentir em casa e até para o ano.
"
277,"Hotel muito limpo e bem localizado em Beja! Nós viajamos para lá em janeiro de 2020, por isso foi fora de temporada e os preços eram magníficos. O tempo estava ventando, é claro, mas as temperaturas diurnas eram altas o suficiente para que uma jaqueta leve fosse suficiente. E não estava muito frio à noite. . . O café da manhã foi SUPER também!
"
278,"Ficamos uma noite em junho de 2014 na Pousada de Beja. Hotel está localizado ao lado do centro da cidade de Beja. Só uma esquina e você está na rua principal indicando (rua do mercado).  Hotel em si é impressionante. Pousada é padrão passando do lado passando do lado bem renovado que homenageiam a história do prédio! O edifício ainda mantém a atmosfera de um antigo mosteiro com o claustro, o refeitório, igreja, biblioteca ... Se você acabar aqui, passe algum tempo a explorar o hotel. Quarto foi nice e espaçosos o suficiente para nós três (dois adultos e 11 anos de idade).  Os funcionários na recepção, bar da piscina são simpáticos e prestativos.  Passamos um dia em Beja e explorar a pequena cidade a pé. (Você não gostaria de carro pelas ruas estreitas de qualquer forma ;) ). O
"
279,"Beja - nós não wild sobre ele. O castelo foi sem dúvida memorável, mas que foi sobre ele para nós tão longe como passeios acende-se. No entanto, este hotel é simplesmente adorável. A pinga com elegância do mundo antigo e tem uma equipe extremamente atenciosa e prestativa. É muito tranquilo, solene e tem muitos quartos pode se perder se locomover. Um lugar maravilhoso para meditar ou ler um livro como o tempo passa devagar. Se você estiver passando por Beja, este é o lugar para ficar.
"
280,"No ano passado, fiquei aqui por 2 noites para o meu aniversário de maridos. Gostamos tanto que decidiu voltar este ano. Nós só queríamos 1 noite como ele foi também as nossas filhas 40th, assim como para o Reino Unido para uma celebração conjunta da família. Na verdade fomos'nt indo até descobri que temos que perder os nossos pontos de Pestana se não usá-los apesar de o mesmo dizendo no seu anúncio que pontos não expiram. Eu tive grandes problemas reserva no sítio web do Pestana e lhes enviei um email. Eu tinha uma resposta rápida me dizendo o que fazer e garantindo-me que havia noites disponíveis para o número de pontos que tivemos ou eu poderia utilizar o dinheiro e opção de pontos. Depois de cerca de 20 tentativas para encontrar uma Pousada em colocar as datas etc. cada vez
"
281,"Esta pousada está situada no centro da cidade de Beja, mais conveniente para compras e como uma base para visitar o Roman & sítios pré-históricos da região. Os funcionários são simpáticos e a pousada é grande e bem repartido com grandes áreas abertas no rés-do-chão e quartos são muito espaçosos. O pequeno-almoço é, como em todas as pousadas portuguesas, um buffet, mas abundante. Os jantares são muito bons apesar de caro. Você é capaz de comer por metade do preço na cidade mas não aos domingos como toda a cidade praticamente fecha para baixo.
"
282,"A pousada não está a par com as outras pousadas em que ficamos em Portugal. Ele é pobre e insuficiente. Quando entramos foi abandonado, e apenas um rapaz solteiro que não falava inglês foi pessoal da recepção. Ele não compreender que ele foi para nos ajudar com a nossa bagagem e não sabia como entrar em contato com o gerente ou qualquer outra equipe. É difícil localizar na cidade e as placas publicado por ele são enganosas se conduzir. O jantar foi o único ponto luminoso, como a sala de jantar era impecável e a comida excelente e com preços razoáveis com excelente serviço. Os quartos não são muito bem equipados e as portas têm fechaduras em que são difíceis de abrir e fechar. Eu não recomendaria ficar neste monastério transformado ou mesmo visitar, ou a cidade de Beja, como há
"
283,"Esta pousada é um local deslumbrante para visitar. É espaçosa e com arquitetura bonita, restaurada com gosto e estilo tremendo. Há apenas 35 quartos, com banheiro privativo e amplo banheiro com um design bonito. O restaurante fica em um antigo refeitório magnífico e serve muito bom, se um pouco caro, a comida. O buffet de pequeno-almoço é muito bom, e pode ser saboreado no terraço, quando o tempo está bom. Há uma praça grande piscina e uma agradável área ao redor para relaxar no sol quente do Alentejo. A equipe foi útil e agradável, mostrando-nos pessoalmente para o quarto, e ajudar com a bagagem. Existe um estacionamento privado. A localização é excelente no centro de Beja, perto de lojas e restaurantes.
"
284,"Esta bela Pousada foi um antigo mosteiro e caminhar por entre o tempo todo corredores você vai pode sentir a mística atmosfera de vida no século 14 O nosso confortável e charmoso quarto foi bem decorados, cores quentes e mobiliário em madeira, casa de banho privativa e TV a cabo. Infelizmente, o quarto não tem acesso Wi-Fi disponível nem para fazer chá/café que estava um pouco decepcionante considerando a qualidade do hotel. A vista do quarto para a área de jardim e piscina foram adorável. O buffet de pequeno-almoço foi bom com muitas opções, incluindo opções vegetarianas … se o tempo permitir, pode ser saboreado no exterior nos quadros de jardim. As comodidades incluem uma grande piscina exterior, um campo de ténis, uma mesa de sinuca na área do bar e muitos lugares calmos e
"
285,"Excelente localização no meio da cidade e absolutamente lindo restaurado enfermaria. Os quartos, especialmente os quartos comuns são deslumbrantes. Quantos hotéis têm a própria igreja construída em. Não achei os funcionários, excepto Ana na recepção, muito amigável, mas o que uma experiência maravilhosa.
"
286,"Ficamos aqui durante a viagem Portugal com outro casal, novamente o bem-vindo foi muito profissional e é um toque agradável de ser pessoalmente tomadas até ao seu quarto. O recepcionista também nos contou um pouco sobre a história da Pousada, acompanhou-nos. Nós fomos convidados a tomar uma caminhada através do estabelecimento para ver a pequena capela.  O nosso quarto era grande, com um enorme banheiro - tivemos uma vista sobre a piscina. Cama muito confortável - nós não têm uma cama de casal e duas de solteiro grandes juntas que foi absolutamente excelente.  Há um número de quartos encantadores estar espalhadas por toda a Pousada e que teve a oportunidade de desfrutar de um agradável copo de vinho em um localizado no nosso andar enquanto lêem revistas e relaxante pré-jantar.
"
