,Avaliações
496,"Boa noite cara Ana.

A equipa Dom Dinis agradece a sua visita, os seus comentários bem como as recomendações que em muitos nos orgulham.

Até breve.

Com os melhores cumprimentos
"
497,"Restaurante excelente,boa comida, bom ambiente, serviço excelente 
Comemos lagartos de porco preto acompanhar migas de espargos 
Recomendo 
5 estrela
"
498,"Boa tarde cara Adriana,

A equipa Dom Dinis agradece a sua visita, os seus comentários e a sua recomendação. Gratos.

Com os melhores cumprimentos.
"
499,"Vínhamos em viagem de regresso do Algarve, decidimos parar em Beja porque a fome já era alguma. Numa rápida pesquisa no tripadvisor e decidimos arriscar e foi o melhor que fizemos. Staff muito atencioso, comida deliciosa e doses muito bem servidas! Adorámos as migas de...
"
500,"Bom dia cara Andréa.

A equipa Dom Dinis agradece a sua visita, os seus comentários e a sua recomendação. Até breve.

Com os melhores cumprimentos.
"
501,"O serviço é do tipo familiar. Há quem não goste, eu aprecio. O vinho da casa é decente, todos os pratos à base de porco têm uma qualidade muito acima do que estamos habituados em e à volta de Lisboa. Os preços face à qualidade...
"
502,"Bom dia caro Nuno,

A equipa Dom Dinis agradece a sua visita e os seus comentários. Até breve.

Com os melhores cumprimentos.
"
503,"Serviço 5 estrelas, muito atenciosos. Comida excelente, as migas de espargos são deliciosas, a carne de porco muito saborosa, e as entradas também muito boas, adoro o queijinho. Recomendo e sempre que passar por Beja vou lá almoçar de certeza! Parabéns e continuação de sucesso
"
504,"Bom dia cara Sonia.

A equipa Dom Dinis agradece a sua visita, os seus comentários e a sua recomendação. Até breve.

Com os melhores cumprimentos
"
505,"Foi a regressar do Algarve que decidi fazer uma paragem em Beja para almoçar. Uma rapida consulta bo trip advisor direcionou-me logo para este restaurante e ainda bem que assim foi! Eu e a minha mulher comemos uma grelhada mista, com varios cortes de carne...
"
506,"Bom dia caro Nelson,

A equipa Dom Dinis agradece a sua visita e os seus comentários. Até breve.

Com os melhores cumprimentos
"
507,"Dono esforçado, boa carne, mas pouco staff para levantar mesas, atender os clientes. Fui lá no meu dia de anos e sai sem comer sobremesa e beber café, pessoas que chegaram depois foi lhes levantada a mesa, foram servidas antes. O produto pode ser muito...
"
508,"Bom dia caro Nuno.

Permita-me que discorde do seu comentário na medida que o considero injusto para com o staff e o serviço que proporcionamos neste restaurante, ora vejamos:

- Reservou mesa para 12:15 / 12:30;
- Chegou ao restaurante às 13:10;
- Espaço lotado...
"
509,"Visita  em almoço  de trabalho... qualidade muito  boa ... a grelhada e entrecosto  xe porco preto ... gostei bastante voltarei
"
510,"Bom dia caro Luís.

A equipa Dom Dinis agradece a sua visita e o seu comentário.

Com os melhores cumprimentos
"
511,"Pedimos a grelhada mista de porco preto e estava divinal. Já tínhamos provado em vários restaurantes alentejanos mas este foi, sem dúvida, o melhor porco preto que já provamos. Vinha acompanhado por umas amigas de espargos que também estavam muito saborosas. Ficámos com muita vontade...
"
512,"Boa noite cara Sofia.

A equipa Dom Dinis agradece a sua visita e o seu comentário.Trabalhamos diariamente para que o nosso cliente desfrute de uma experiência gastronómica que fique registada na memória visual e emocional. É muito gratificante para nós ler as suas palavras, um...
"
513,"Ambiente muito bom. Comida muito boa, honestidade no atendimento. Simpatia ao extremo. Porção na medida certa. Pedido não tarda na cozinha.
"
514,"Boa noite caro Cleber.

A equipa Dom Dinis agradece a sua visita, o seu comentário e a sua recomendação.
É muito gratificante para nós ler as suas palavras, um orgulho para esta equipa. 
Até breve!

Com os melhores cumprimentos.
"
515,"Restaurante onde fomos pela primeira vez e nos sentimos como clientes habituais. Voltaremos pela grelhada mista, pelas migas de espargos, pela mousse de amendoim e pela simpatia! Só é pena ser longe do Porto :)
"
516,"Boa tarde cara Inês

A equipa Dom Dinis agradece a sua visita, o seu comentário e a sua recomendação.
É muito gratificante para nós ler as suas palavras, um orgulho para esta equipa. 
Até breve e votos de boa viagem à Invicta :)

Com os...
"
517,"Paragem obrigatória no Dom Dinis para apreciar a grelhada mista, migas de espargos, azeite e alho. A mousse de amendoim a finalizar ... Sublime !
Voltaremos e recomendamos.
Acresce ainda a vista para o castelo e a simpatia e eficiência do staff.
Nota máxima !
"
518,"Boa noite caros Duarte e Patricia.

A equipa Dom Dinis agradece a vossa visita, o vosso comentário e a vossa recomendação.
É muito gratificante para nós ler as vossas palavras, um orgulho para esta equipa. 
Até breve!

Com os melhores cumprimentos.
"
519,"Na nossa visita só tenho a dizer maravilhas do atendimento. Tudo que comemos foi aconselhado e estava divinal.
Muito bom vinho e excelentes pratos, nomeadamente a picanha e os secretos de porco preto.
"
520,"Boa tarde caro Hélder R.

A equipa Dom Dinis agradece a sua visita, o seu comentário e a sua recomendação.
É muito gratificante para nós ler as suas palavras, um orgulho para esta equipa. 
Até breve!

Com os melhores cumprimentos.
"
521,"O espaço poderia ser melhor. Mesas pequenas, muito ruído, serviço um pouco confuso mas muito simpático.

Carne excelente.

Vale a pena a visita!
"
522,"Boa tarde caro LGA63.

A equipa Dom Dinis agradece a sua visita, o seu comentário e a sua recomendação.

Com os melhores cumprimentos.
"
523,"Muito bem recebidos. Para entrada um queijo típico da região. Delicioso, sobretudo o de cabra. Escolhemos para prato principal um grelhado misto de porco preto e ""pijaminha"" (carne de porco e vaca grelhada), a conselho do empregado de mesa. Delicioso. Não poderia ter escolhido melhor....
"
524,"Boa tarde caro Nelson G.

A equipa Dom Dinis agradece a sua visita, o seu comentário e a sua recomendação.
É muito gratificante para nós ler as suas palavras pois a sua avaliação descreve tudo aquilo que pretendemos proporcionar ao nosso cliente: satisfação assente numa...
"
525,"Grelhada mista de porco preto excelente , acompanhada de migas muito boas ( eu pensava que não gostava de migas porque tinha tido uma má experiência).
O queijinho, enchidos e pão de entrada eram muito bons.
Serviço muito eficiente e simpático.
"
526,"Boa tarde cara Maria,

A equipa Dom Dinis agradece a sua visita e o seu comentário.
É muito gratificante para nós ler as suas palavras. 
Até breve!

Com os melhores cumprimentos.
"
527,"Jantar de família. Comemos e bebemos muito bem. Fomos muito bem recebidos e o ambiente estava muito bom. Aconselho vivamente para quem gosta de comer bem...
"
528,"Boa tarde caro Vasco,

A equipa Dom Dinis agradece a sua visita, o seu comentário e a sua recomendação.
Até breve!

Com os melhores cumprimentos.
"
529,"Desde as entradas, passando pelo comer, o vinho,  o atendimento... é tudo um espetáculo!
As sobremesas são divinais(recomendo doce de amendoim)
Paragem obrigatória
"
530,"Boa tarde caro David,

A equipa Dom Dinis agradece a sua visita, o seu comentário e a sua recomendação.
É muito gratificante para nós ler as suas palavras. 
Até breve!

Com os melhores cumprimentos.
"
531,"Vivo em Beja e é um dos restaurantes que frequento. Excelente comida, recomendo acima de tudo os grelhados e os pratos de porco preto
"
532,"Boa tarde caro António,

A equipa Dom Dinis agradece a sua visita, o seu comentário e a sua recomendação.
É muito gratificante para nós ler as suas palavras. Até breve!

Com os melhores cumprimentos.
"
533,"Tudo no restaurante foi muito bom. Primeiro entre todos o Sr Mario e o filho Leandro. Obrigado pela excelente experiência. O vinho da casa é espetacular assim como o bacalhau. Vão a vontade e não se vão arrepender.
"
534,"Boa tarde caro Ricardo,

A equipa Dom Dinis agradece a sua visita, o seu comentário e a sua recomendação.
É muito gratificante para nós ler as suas palavras. Até breve!

Com os melhores cumprimentos.
"
535,"Restaurante típico com produtos de qualidade. 
Grelhada de carne mista muito boa, migas  com espargos e migas de alho e azeite saborosas. Farófias muito boas. 
Serviço excelente. 
Recomendo!!!
"
536,"Boa tarde caro Rui,

A equipa Dom Dinis agradece a sua visita, o seu comentário e a sua recomendação.
Até breve!

Com os melhores cumprimentos.
"
537,"Restaurante extremamente acolhedor e muito bem localizado em frente ao castelo. Staff extremamente atencioso e simpático, bem como a comida servida em quantidades generosas e com o sabor ao real Alentejo. Recomendo vivamente a visita a este pedaço da alma Lusitana.
"
538,"Boa tarde cara Daniela,

A equipa Dom Dinis agradece a sua visita, o seu comentário e a sua recomendação.
É muito gratificante para nós ler as suas palavras. Até breve!

Com os melhores cumprimentos.
"
539,"Pelo que tive oportunidade de ver boas avaliações do Dom Dinis é algo que não falta, pelo que só me resta confirmar a impressão geral. O Sr. Mário Fonseca é uma daquelas pessoas que nasceu para o que faz, pelo que me deixei guiar por...
"
540,"Boa tarde caro José Bandeira.

A equipa Dom Dinis agradece a sua visita, os seus comentários e a sua recomendação. É extremamente gratificante para esta equipa ler as suas palavras. Trabalhamos diariamente para que os nossos clientes se sintam satisfeitos, e para que consigam desfrutar...
"
541,"Num canto de Beja bem junto ao castelo fica um restaurante onde nos deliciamos com um pijaminha, carne bem grelhada e suculenta, as migas de espargos sao deliciosas. E a sangria fresquinha numa noite quente de Verão. A simpatia de quem nos serve é de...
"
542,"Boa tarde caro Marco.

A equipa Dom Dinis agradece a sua visita, os seus comentários e a sua recomendação. É para nós extremamente gratificante ler as suas palavras. Até breve :)

Com os melhores cumprimentos
"
543,"O melhor restaurante de sempre. Muito simpáticos, exellente atendimento, e a comida e uma maravilha. O senhor Mário e uma máquina. Ver para crer!!! Restaurante 5 estrelas!!
"
544,"Boa tarde cara Vanessa.

A equipa Dom Dinis agradece a sua visita, os seus comentários e a sua recomendação. Até breve :)

Com os melhores cumprimentos
"
545,"Excelente surpresa! A qualidade da comida e do amável serviço fazem-nos regressar sem duvida alguma! Muito bom.
"
546,"Boa tarde cara Paula,

A equipa Dom Dinis agradece a sua visita e as suas palavras. Até breve!

Com os melhores cumprimentos.
"
547,"Excelente refeição
Carne de porco preto de qualidade
Staff super simpático 
Recomendo vivamente e iremos voltar
"
548,"Boa tarde caro Guilherme S.

A equipa Dom Dinis agradece a sua visita, os seus comentários e a sua recomendação. Até breve :)

Com os melhores cumprimentos
"
549,"Ligamos para o restaurante à tarde a reservar mesa, quando chegamos tínhamos a mesa à nossa disposição, sem contratempos. O dono do restaurante é o seu staff super simpático. A comida é óptima. O bife do lombo de novilho estava divinal, fica na memória! Iremos...
"
550,"Boa tarde caro Marco.

A equipa Dom Dinis agradece a sua visita, os seus comentários e a sua recomendação. Até breve :)

Cumprimentos
"
551,"Boa carne, embora um pouco passada de mais! Bom vinho da casa! Bom brigadeiro! Boas migas! Preço demasiado elevado, não deixa de ser carne grelhada! Inflacionado!
"
552,"Boa tarde cara Sónia A.

A equipa Dom Dinis agradece a sua visita e o seu comentário. Se de alguma forma o serviço não correspondeu à sua expectativa lamentamos esse facto; Dedica-mo-nos diariamente em prol de um serviço de referência e da satisfação do nosso...
"
553,"Comida maravilhosa emocionalmente confecionada, atendimento fantástico com um espaço acolhedor. Voltaremos de certeza!
"
554,"Boa tarde cara Leninha F.

A equipa Dom Dinis agradece a sua visita, os seus comentários e a sua recomendação. 

Ficamos a aguardar nova visita :)

Cumprimentos
"
555,"Um restaurante agradável de grelhados de porco preto. Nada de extraordinário.
30€ 2 pessoas sem sobremesa e sem entradas.
"
556,"Boa tarde caro João.

A equipa Dom Dinis agradece a sua visita. Se de alguma forma o serviço não correspondeu à sua expectativa lamentamos esse facto; Dedica-mo-nos diariamente em prol de um serviço de referência e da satisfação do nosso cliente motivo pelo qual o...
"
557,"Grelhada de porco preto exelente, óptimo atendimento do dono e do staff, sem dúvida um restaurante a regressar na próxima visita a Beja.
"
558,"Bom dia caro Hugo.

A equipa Dom Dinis agradece a sua visita e os seus comentários. Ficamos a aguardar nova visita :)

Cumprimentos
"
559,"Excelente! Desde acomida ao atendimento,tudo 5*. Otima relaçao qualidade/preço. Certamente o melhor restaurante de Beja.
"
560,"Bom dia caro Mafalda V.

A equipa Dom Dinis agradece a sua visita e os seus comentários. Ficamos a aguardar nova visita :)

Cumprimentos
"
561,"Bom restaurante com espaco acolhedor.
Sugestão muito boa. Grelhado de porco preto e bife do vazio. Estavam ambos os pratos muito bons. As migas são do melhor que há.
"
562,"Bom dia caro Carlos.

A equipa Dom Dinis agradece a sua visita e os seus comentários. Ficamos a aguardar nova visita :)

Cumprimentos
"
563,"Adorei a ida ao restaurante,onde o dono e os funcionarios são excelentes no atendimendimento e na simpatia.Comida 10 estrelas, da melhor qualidade, fica sempre a vontade de lá voltar.Melhor restaurante de Beja
"
564,"Bom dia caro Hugo R.

A equipa Dom Dinis agradece a sua visita e a sua recomendação. Ficamos a aguardar nova visita :)

Cumprimentos
"
565,"Recomendo! Qualidade e Simpatia.
O Sr Mario Fonseca é um Excelente Profissional.
Vale a pena parar quando se passar em Beja.
"
566,"Bom dia cara Isolda R.

A equipa Dom Dinis agradece a sua visita e a sua recomendação.

Cumprimentos
"
567,"Restaurante com boa comida e bom serviço sempre o que se pretende quando vamos comer fora. 
Boa carne e boa grelha. Simpatia 5 estrelas.
"
568,"Boa tarde caro João,

A equipa Dom Dinis agradece a sua visita e as suas palavras.

Com os melhores cumprimentos
"
569,"Grelhada boa.  Staff simpático. Localização junto ao castelo.  Preço correcto para a qualidade da comida.  Típico alentejano na decoração.
"
570,"Boa tarde cara Ana,

A equipa Dom Dinis agradece a sua visita e as palavras.

Com os melhores cumprimentos
"
571,"Restaurante mesmo junto ao castelo,quase passa despercebido. Excelente grelhada mista com 
 espargos,preço em conta para a qualidade da comida , empregados super simpáticos. Atenção o restaurante só abre as 20:00H .
"
572,"Boa tarde cara Alexandra,

A equipa Dom Dinis agradece a sua visita e as recomendações.

Com os melhores cumprimentos
"
573,"Restaurante com entrada muito discreta... Mas ao entrarmos deparamo-nos com um restaurante especializado em grelhados! Comida excepcional e atendimento muito bom. Preços um bocadinho altos, mas como se costuma dizer, a qualidade paga-se. Aconselho vivamente...
"
574,"Boa tarde caro Joel,

A equipa Dom Dinis agradece a sua visita e as recomendações.

Com os melhores cumprimentos
"
575,"Centro de Beja, um restaurante super agradável com comida saborosa as migas são das melhores que já comi. Carta de vinhos boa, sobremesas extraordinárias com destaque para a mousse de amendoim. No entanto restaurante algo movimentado e compreensível dada a qualidade da comida.
"
576,"Boa tarde caro Luís,

A equipa Dom Dinis agradece a sua visita e as recomendações.

Com os melhores cumprimentos
"
577,"Grelhada mista de porco preto que é acompanhada pelas quatro melhores partes do porco preto que por sua vez é mais do que saborosa a carne!! (MIGAS) As melhores migas que alguma vez provei como acompanhamento. Estou de passagem e este restaurante Dom Dinis ficou...
"
578,"Boa tarde cara Alexandra,

A equipa Dom Dinis agradece a sua visita e as suas recomendações, desejando umas excelentes férias.

Com os melhores cumprimentos
"
579,"Ao voltar de férias, sabendo que íamos passar por Beja, reservámos mesa. As boas avaliações fizeram-nos criar expetativas muito altas que não foram correspondidas de todo. As entradas de queijo e salpicão estavam razoáveis, nada transcendente. Como pratos principais comemos um bacalhau assado  que definitivamente...
"
580,"Boa tarde caro Luís.

A equipa Dom Dinis agradece desde já a sua visita.

Lamentamos se as expectativas não foram correspondidas mas toda a equipa trabalha diariamente para estabelecer padrões de qualidade acima da média e que satisfaçam o nosso cliente; se a sua experiência...
"
581,"Restaurante muito bom mesmo. Recomendado. Comida típica alentejana com boa qualidade de produtos e farta em quantidade. Muito bem confeccionada. Bom serviço e bom ambiente. Para não se falar do staff sempre simpático e cordeal. Vale bem a pena a visita. Para repetir sempre que...
"
582,"Boa tarde cara Adriana.

A equipa Dom Dinis agradece a sua visita e as recomendações.

Com os melhores cumprimentos
"
583,"Fantástico!!
Staff super atencioso e simpatico, comida muito bem confeccionada e saborosa.
O responsável Sr. Mario foi simplesmente espetacular!!!

A voltar! 
Sem dúvida o melhor sitio para comer em Beja.
"
584,"Boa noite caro André, a equipa do Dom Dinis agradece a sua visita e as suas palavras.
Cumprimentos
"
585,"A comida é maravilhosa, doses bem servidas e bem confeccionadas. Tudo optimo. Staff muito simpatico e atencioso. Melhor sitío para comer em Beja.
"
586,"Boa noite caro Ruben, a equipa do Dom Dinis agradece a sua visita e as suas palavras.
Cumprimentos
"
587,"Belo jantar! Comida tradicional alentejana muito boa! Secretos e batatas fritas fantásticas! Migas de espargos muito bem feitas, que fazem lembrar a comida da avó! Embora tendo uma vasta escolha de vinhos, optámos pela sangria que estava fantástica. Todos muito simpáticos!
"
588,"Boa noite caro João, a equipa do Dom Dinis agradece a sua visita e as suas palavras.
Cumprimentos
"
589,"Restaurante com muito atendimento, em relação a qualidade preço muito bom , especialidades carne de porco preto grelhada migas. Estava tudo muito bom
"
590,"Boa noite caro Fernando, a equipa do Dom Dinis agradece a sua visita e as suas palavras.
Cumprimentos
"
591,"Entradas de enchidos e queijos saborosos. Grelhados no ponto e bem temperados sem exagero. A comida mantêm o sabor tradicional alentejano mas com um toque de modernidade na apresentação. A saída no D. Dinis e concerteza de barriga cheia e com muita simpatia de toda...
"
592,"Boa noite cara Fernanda, a equipa do Dom Dinis agradece a sua visita e as suas palavras.
Cumprimentos
"
593,"Soberbamente soberbo!! Excelente comida excelente anfitrião parabéns Mário  merecem todo o mérito que têm!!
"
594,"Boa noite cara Tânia, a equipa do Dom Dinis agradece a sua visita e as suas palavras.
Cumprimentos
"
595,"De férias no Alentejo fui pesquisar restaurantes e este foi o meu eleito! As expectativas são sempre enormes e hoje estavam á altura!
As entradas são um belo cartão de visita para o que virá a seguir! Deste os queijos aos enchidos tudo invade a...
"
596,"Boa noite cara Telma, é um orgulho para esta equipa poder ler as suas palavras; trabalhamos diariamente em prol da satisfação dos nossos clientes. Gratos uma vez mais pela sua visita e pela sua recomendação.
Cumprimentos
"
597,"Para quem procura gastronomia típica alentejana, simpatia e qualidade nos produtos desde as entradas às sobremesas, é local de paragem obrigatória em Beja.
Não desespere se tiver de esperar por mesa, vale muito a pena!
"
598,"Boa tarde caro Pedro,
A equipa Dom Dinis agradece a sua vista, os seus comentários e recomendações.
Cumprimentos
"
599,"Comida muito boa, bem confeccionada!O gerente é muito simpático e o funcionário que nos serviu também e muito profissional! É para voltar! Recomendo!!
"
600,"Boa tarde cara Csofiaramos,
A equipa Dom Dinis agradece a sua vista, os seus comentários e recomendações.
Cumprimentos
"
601,"Um restaurante típico do Baixo Alentejo, onde o porco preto e a vitela  tomam  a nota principal. Acompanhados com as típicas migas de espargos ou alho.  Falta fruta para cortar a gordura natural das carnes. O atendimento é simpático.
"
602,"Boa tarde caro Herberto,
A equipa Dom Dinis agradece a sua vista, os seus comentários e sugestões.
Cumprimentos
"
603,"Ambiente familiar, com pratos de muito boa qualidade. Staff jovem e simpatico com atendimento muito rápido. È pena ser um espaço pequeno, enquanto se almoça ou janta nota-se a quantidade de pessoas que entra no restaurante e não consegue mesa. È aconselhavel fazer marcação. Dos...
"
604,"Boa tarde caro Manuel,
A equipa Dom Dinis agradece todos os comentários e recomendações.
Gratos pela visita.
Cumprimentos
"
605,"Necessário Reserva. Restaurante pequeno. Pratos regionais com qualidade.Boa relação preço/qualidade. Bom serviço,
"
606,"Boa tarde caro A2721SSantoniom,
A equipa Dom Dinis agradece todos os comentários e recomendações.
Gratos pela visita.
Cumprimentos
"
607,"Recomendo atendimento muito rápido, a comida é muito boa os grelhados são muito bons, 5 estrelas. 
Sitio a repetir.
"
608,"Boa tarde cara Lena,
A equipa Dom Dinis agradece todos os comentários e recomendações.
Gratos pela visita.
Cumprimentos
"
609,"O atendimento é bom e a comida é de qualidade.
Pedimos grelhados mistos para dois. Adorei o paladar da carne. Boa e sucolenta. Vem acompanhada com 2 tipos de açorda alentejana deliciosas.

Podem ir á confiança.
"
610,"Boa tarde caro Fernando,
A equipa Dom Dinis agradece todos os comentários e recomendações.
Gratos pela visita.
Cumprimentos
"
611,"Restaurante típico com atendimento muito familiar e próximo do cliente. Comida com elevada qualidade e bem guarnecida. Comemos Lagarto grelhado e lombo de bacalhau. Muito muito bom. Para repetir na próxima visita.
"
612,"Boa tarde caro Rui
A equipa Dom Dinis agradece todos os comentários e recomendações.
Gratos pela visita.
Cumprimentos
"
613,"Fomos na 1ra noite a este restaurante influenciados pela votação do Tripadvisor e ficámos bastante agradados com toda a experiência. Uma semana depois e para jantar de despedida desta bela cidade decidimos repetir e confirmámos que de facto é o melhor restaurante de Beja. Atendimento...
"
614,"Boa tarde caro Alforriado,
A equipa Dom Dinis agradece todos os comentários e recomendações.
Gratos pela visita.
Cumprimentos
"
615,"Em viagem para Minas de São Domingos paramos para almoçar em Beja no restaurante D. Dinis.. Ficamos muito surpreendidos pela qualidade  de preço e comida deliciosa em conjunto de simpatia e o bem receber as pessoas.. Aconselhamos em todos os aspetos.
"
616,"Boa noite caro Bruno,
A equipa do Dom Dinis agradece a sua visita, os seus comentários e recomendações.
Com os melhores cumprimentos
"
617,"Chegamos perto da hora de abertura e felizmente ainda estava vazio digo felizmente pois passado uns 40min estava completamente cheio (aconselho a reserva). Fica localizado no centro de Beja em frente ao castelo. O restaurante conta com uma decoração simples e tradicional e simpatia por...
"
618,"Boa noite caro Nuno.
Obrigado pela sua visita e pelos seus comentários.
Com os melhores cumprimentos
"
619,"Chegámos cedo e não reservámos, mas conseguimos ter uma mesinha para jantar. O jantar foi ótimo, com Lagartos e um Bife do Lombo. 
Recomendo para quem procura um bom restaurante no centro de Beja.
"
620,"Boa noite cara Patricia.
Obrigado pela sua visita. Ficamos muito agradados com os comentários. Gratos pelas recomendações.
Cumprimentos
"
621,"Fiz a reserva com antecedência e quando cheguei, apesar de cheio, não demorou a preparar a mesa. Os grelhados estavam bons e o acompanhamento com migas de espargos e batatas fritas estava excelente. A sangria de espumante e frutos vermelhos estava também muito boa, assim...
"
622,"Boa noite caro Luís.
A equipa Dom Dinis agradece a sua visita e todos os comentários que proferiu relativamente ao nosso serviço. Fazemos votos de registar novamente a sua visita.
Com os melhores cumprimentos
"
623,"Uma refeição maravilhosa. Carne maravilhosa e de grande qualidade,  grelhada no ponto. Grande orgulho de no meu alentejo existir a qualidade de produtos e pessoas que apreciei. Continuem com a vossa simpatia e até breve pois voltarei com certeza.
"
624,"Boa noite caro Francisco P. 
A Equipa do Dom Dinis agradece a sua visita e os comentários, que muito nos apraz. 
Com os melhores cumprimentos, e até breve.
"
625,"Atendimento 5*
Comida 5*
A carne é excecional. Porco preto. A ""presa"" (uma parte da carne) é excelente para quem não gosta de gordura. A carne é toda arranjada, nunca tinha comido carne de porco preto com tão pouca/nenhuma gordura.
Serviço é rápido.
Preço 20...
"
626,"Boa noite cara Inês.
A equipa Dom Dinis agradece a sua visita e o seu comentário. É a satisfação do(a) nosso(a) cliente que nos motiva a fazer mais e melhor todos os dias. Até breve.
Cumprimentos.
"
627,"Este restaurante foi uma surpresa inesperada. A carne que apresenta é simplesmente fabuloso e é grelhada na perfeição. Atendimento competente e preço justo.
"
628,"Boa noite caro Francisco B.
A equipa Dom Dinis agradece a sua visita e o seu comentário. Gratos pela simpatia.
Cumprimentos
"
629,"Fantástico, melhor carne que já comi. Bife de Vaca, mista de porco, Migas de espargos do melhor. Puré de maçã a acompanhar. Serviço e simpatia 5 estrelas. Obrigado.
"
630,"Boa tarde caro José Diogo. Obrigado pela sua visita e pelos seus comentários. A equipa Dom Dinis faz votos de registar novamente a sua presença. Com os melhores cumprimentos,
"
631,"Um lugar recomendado se aprecia uma boa peça de carne grelhada. (Contudo, existem outras opções na ementa.) O acompanhamento é constituído por batatas fritas caseiras e migas de alho e de espargos: tudo delicioso. Diversidade de sobremesas. Adorámos o cheesecake.
Atenção: o restaurante não é...
"
632,"Boa noite cara Sandra. A equipa do Dom Dinis agradece a sua visita e as suas recomendações.
Com os melhores cumprimentos
"
633,"Vi este restaurante como sendo o melhor em Beja, na realidade fiquei desapontado. Não passa de carnes grelhadas e migas. O patrão trabalha junto mas existe muito stress.
"
634,"Boa noite caro Luís. A equipa do Dom Dinis agradece em primeira instância a sua visita. Lamentamos que tivesse ficado desapontado mas a equipa trabalha diariamente para que o nosso cliente possa ficar satisfeito mas acima de tudo para que possa desfrutar de uma experiência...
"
635,"Recomendo.. Sitio muito acolhedor!boa comida, queijos, enchidos, migas e bom vinho!! Simpatia nota 10.. Parabéns ao dono!! Voltarei lá um dia...
"
636,"Boa noite cara Maria. A equipa do Dom Dinis agradece a sua visita e as suas recomendações. É muito gratificante sentir a satisfação dos nossos clientes.
Com os melhores cumprimentos
"
637,"Vou deixar a revelação para o final desta avaliação. 
Queijo bom, presunto muito bom, atendimento excelente.
Vinho de pias muito razoável (bom). 
Os secretos e as migas estavam excelentes  (vinhamos de Espanha já com saudades da nossa comidinha...)
A revelação: comi as melhores batatas fritas...
"
638,"Boa noite caro Jack. 
A equipa do Dom Dinis agradece a vossa visita e as vossas recomendações. É muito gratificante sentir a satisfação dos nossos clientes, revista com tal distinção que muito nos orgulha. 
Aguardamos o vosso regresso :)
Com os melhores cumprimentos
"
639,"Ótimo queijo, ótimo vinho, ótima carne (de porco preto e de vaca), ótimas migas, ótima sobremesa e um dono com ótimo sentido de humor e simpatia.
"
640,"Boa tarde caro Cdveiga, a equipa do Dom Dinis agradece a sua visita, as suas recomendações e as suas fotos. 
Com os melhores cumprimentos
"
641,"Excelente comida regional. Excelente pão, excelentes aperitivos, excelente comida. Mesmo comida tipicamente do Alentejo. O preço é bastante acessivel. Excelente irei voltar sem qualquer duvida.
"
642,"Boa noite caro Batacha, a equipa do Dom Dinis agradece a sua visita e as suas recomendações.
Com os melhores cumprimentos
"
643,"Almoço no ótimo restaurante de grelhados.
Comemos costeleta de novilho excelente.
Vem com ótimo acompanhamentos.
Pratos são bem servidos e deliciosos.
Ótima sobremesa.
Recomendo muito.
"
644,"Boa noite caro Roberto, a equipa do Dom Dinis agradece a sua visita e o seu comentário. 
Com os melhores cumprimentos
"
645,"Melhor restaurante de comida regional da cidade de Beja. Ambiente acolhedor, simpatia 5 estrelas, comida muito saborosa e excelente qualidade. Para quem se interessar por conhecer do melhor do Alentejo recomendo seriamente passar por lá.  Relaçao preço/ qualidade imbatível.  Vou voltar muitas vezes e recomendar...
"
646,"Boa tarde caro Michael, a equipa do Dom Dinis agradece a sua visita e as suas recomendações. 
Com os melhores cumprimentos
"
647,"Uma excelente escolha se pretende uma boa carne grelhada acompanhada de umas migas. Fomos para o piano e presas ibéricas de porco preto uma delicia. O serviço foi eficiente e a um preço convidativo. Recomendo.
"
648,"Boa noite caro Préstimo, a equipa do Dom Dinis agradece a sua visita e as suas recomendações.
Com os melhores cumprimentos
"
649,"Almoço de família com um ótimo atendimento. Não obstante de ter decorrido juntamente com um grupo numeroso os empregados foram simpáticos eficientes.  A comida era ótima; os grelhados vinham no ponto e os acompanhamentos eram deliciosos.
Os únicos pontos menos positivos a apontar prendem-se com...
"
650,"A equipa Dom Dinis agradece a sua visita e os seus comentários. Fazemos votos de registar novamente a sua presença.
Com os melhores cumprimentos
"
651,"Muito bom desde as entradas a comida (pijaminha sem  calcinha) até à simpatia do pessoal . A repetir.
"
652,"A equipa Dom Dinis agradece a sua visita e os seus comentários.
Com os melhores cumprimentos
"
653,"Comemos plumas de porco preto e vitela grelhada, acompanhadas de migas e um purê de maçã delicioso. Devo dizer que toda a refeicao estava maravilhosa. É de repetir.
De sobremesa optamos por mousse de chocolate e chessecake de frutos vermelhos. Ambos saborosíssimos.
O vinho da...
"
654,"A equipa do Dom Dinis agradece a sua visita e o seu comentário, cara Marilene.
Ficamos a aguardar a sua (nova) visita :)
Com os melhores cumprimentos
"
655,"Dia de semana e restaurante cheio. A mista de porco preto com migas estava divinal. 40 euros para dois. Podia ser mais leve
"
656,"A equipa do Dom Dinis agradece a sua visita e o seu comentário, caro Paulo.
Convida-mo-lo a nova visita para que possamos pessoalmente analisar o que menciona. Consideramos fundamentais os comentários dos nossos clientes como forma de podermos melhorar diariamente o nosso serviço.
Com os...
"
657,"Ótima refeiçao, bem servida e muito saborosa. Atendimento exemplar. Recomendo demais e com certeza vou voltar!
"
658,"A equipa Dom Dinis agradece a sua visita, o seu comentário e a sua recomendação, cara Ionara.
Cumprimentos
"
